"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_visit_time","places_url_reviews_comment","places_url_reviews_contributions","places_url_reviews_review_time"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Fernando C","Can't miss this one if you are in the area","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r526106074-Hill_Aerospace_Museum-Ogden_Utah.html","Jan 2017 • Business","The place will surprise everybody for being bigger than it looks and because has many different things to see. It is very close from my home, and I always take friends who come to visit. None of them have been ever disappointed.","31 contributions","Written September 20, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","JJP12321","So much to see!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r524489856-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2017","We went to this museum with our Cub Scout Pack. The boys LOVED it. There was sooooo much to see! We didn't even have enough time to see all that we wanted to. Would be fun to return again!","93 contributions","Written September 14, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","SJ D","Outstanding","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r524455797-Hill_Aerospace_Museum-Ogden_Utah.html","Oct 2016 • Business","Loved looking at the the warplanes, and it's either free or really cheap to get in. Do this one - well worth the time and $$","21 contributions","Written September 14, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Betty B","A must-see for any history or aviation fans!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r523171579-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Couples","My husband and I were very glad that we chose to visit this museum! The number of airplanes is amazing! I really liked the mock-up of prisoner quarters at the ""Hanoi Hilton"" . The first-hand descriptions written by prisoners and multiple pictures were so interesting. Plan to spend a couple of hours here! Also no cost for parking or entry is a plus!","","Written September 10, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","dcrowton","A definite for any airplane enthusiast","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r522992434-Hill_Aerospace_Museum-Ogden_Utah.html","Oct 2016 • Solo","If you love airplanes like I and are in the area, I would go to this Museum. There is no charge for admission and there is like 5 Acres of facilities full of airplanes and displays.","41 contributions","Written September 9, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","wallybee43","A Great Aviation Museum and it is all FREE!.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r522571381-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2017","Many times I have driven past here on the I-15 and we finally decide too stop in. This facility is top notch. The buildings are provided by the USAF and most staffing is provided by retired airmen. The hardware has been restored and several of the planes have a connection to Utah flyers and Hill AFB. Two hangers house many planes from the Wright Flyer replica to the SR71 Blackbird. Posters do a good job of describing the displays and give some of the historic events that these planes were involved in. Talking to some of these volunteers brings back memories of my time in the Royal Canadian Air Force (RCAF). I flew as a passenger is a few of these planes and seen many of them on radar screens. Exiting the buildings there is a static display of several of the larger planes including a B1B, B52 and a C119 Flying Boxcar which I had flew in back in 1963. All of this is free but you will be inspired to make a donation before leaving. Great!","357 contributions","Written September 8, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Pedro A","Worth The Trip","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r522259548-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2017 • Solo","This is such an amazing place.
You can see the classical aircraft from WW2, Corean and Vietnan wars and learn a lot of hystory.
Congratulations to the volunteer crew that maintain this place.
This a place you cannot miss!
Regards","51 contributions","Written September 7, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","rodc46","Great place to visit with the young ones or oldies","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r519853690-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Couples","Great place to visit and look at the static aircraft close up. Even better when they have the airshow.","64 contributions","Written August 31, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","waynel515","Amazing Flying Machines","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r518573174-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2017","A historical visit viewing Air Force aircrafts of then and now. Very interesting and eduational descriptions of each aircraft on display.","15 contributions","Written August 28, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Michael H","Flight of legends","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r517819527-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Family","a Little gem of the city. A must travel to item if you make it to Ogden. So many cool planes and jets to see in a static setting. The staff great and telling you all about the planes if you ask.
Kids would love this place since it has some really great planes on static.
P-51s P40, SR-71 some cool choppers.","103 contributions","Written August 26, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","hopeforsun","Fantastic Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r517245292-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Family","My husband is an airplane fanatic, so this was a definite stop on our travels. It is very large with informative descriptions on the airplanes and other displays. There were no interactive activities for kids today, but both my oldest and youngest enjoyed it too. We stayed and explored for just over n hour. My husband really enjoyed all the older aircraft on display.","464 contributions","Written August 25, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Sara F","Good","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r515722226-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Family","My daughter loved it, great place if interested in war history. Had hands on activities for kids. That was a plus","","Written August 21, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Wildorchidss","Fun and Educational","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r514055981-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2017 • Family","This museum is a great place to take the family to. So much to see. Planes outside and inside. Sometimes they have classss for the kids in their education rooms. There is a scavenger hunt you can print off for the older kids and adults. The volunteers are great if you have any questions. There is a gift shop if you want the kiddos to pick something out at the end. Bring a picnic lunch and sit on the tables provided outside. And take lots of pictures.","5 contributions","Written August 16, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Veronica A","Nice Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r513875920-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2016","We love visiting this museum, is free and has a lot of history with their planes and uniforms. The kids enjoy every time we visit it.","9 contributions","Written August 16, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Eric C","Aerospace museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r511503240-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017","Stop over on our way to antolope Island. Unfortunately they closed on Sunday. Just catch a glimpse of the jets outside the fence","141 contributions","Written August 11, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","David N","Will bring tears to your eyes","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r510770189-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Friends","Free admission to one of the best air museums in the nation. The Vietnam War display will bring years to your eyes. Every plane is represented from WW2 through Vietnam and beyond. Takes about two hours when reading about the planes and how they served America. Well worth your time.","","Written August 9, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Ejayer","Military aviation history at its best","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r510596621-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2017 • Couples","If you want to find out what makes America the best country in the world you have to see this museum. It makes you proud to be and American. Everything in the museum is wonderful from the exhibits to the volunteers to the visual presentations. As someone who has visited the Air Force Museum in Dayton, Ohio I would rate this one right up there with the best.","186 contributions","Written August 9, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Jackie5225","Museum visit","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r510221717-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2017 • Friends","Excellent variety of military aircraft. Aircraft both inside and outside all easily accessible. Absolutely family friendly. Definitely worth seeing if you have the slightest interest in the United States military and seeing aircraft that span generations.","5 contributions","Written August 8, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Brook B","Excellent for kids and adults!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r510182876-Hill_Aerospace_Museum-Ogden_Utah.html","May 2017 • Family","We were very impressed at this free museum! Very interesting for us and the kids. Thanks for offering this history.","8 contributions","Written August 8, 2017"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Terry B","air force memories","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r510103670-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2017 • Family","this is a must visit location every time I come to ogden to visit relatives. as an air force veteran I am able to see aircraft of my past especially the b-52 stratofortress of which I was a mechanic on. the exhibits are always changing and my trip to ogden is not complete without a stop to the museum.","3 contributions","Written August 8, 2017"
